cycle,cmte_id,cmte_nm,cmte_dsgn,cmte_tp,cmte_pty_affiliation,org_tp,connected_org_nm,cand_id,cand_pty_affiliation,cand_office
2022,C00424382,HUSCH BLACKWELL POLITICAL ACTION COMMITTEE,B,Q,,,NONE,,,
2022,C00424481,NEW ENGLAND MEDICAL EQUIPMENT DEALERS / (HOMES PAC),U,N,,T,,,,
2022,C00424515,CENTRAL VALLEY DEMOCRATIC CLUB,U,X,DEM,,STANISLAUS CO DEMOCRATIC CENTRAL COMMITTEE,,,
2022,C00424648,OHIO DAIRY PRODUCERS PAC,U,N,,T,OHIO DAIRY PRODUCERS PAC,,,
2022,C00424713,COMMITTEE TO ELECT ALAN GRAYSON,P,H,DEM,,NONE,H6FL08213,DEM,H
2022,C00424788,AMBULATORY SURGERY CENTER ASSOCIATION PAC (ASCAPAC),B,Q,,T,AMBULATORY SURGERY CENTER ASSOCIATION,,,
2022,C00424838,NOVO NORDISK INC. PAC (NOVO NORDISK PAC),B,Q,,C,NOVO NORDISK INC.,,,
2022,C00425256,PICKERING INC PAC,U,N,,C,,,,
2022,C00425371,OHIO CATTLEMEN'S ASSOCIATION PAC,U,Q,,,,,,
2022,C00425439,THOROUGHBRED PAC,B,Q,,,NONE,,,
2022,C00425470,DEMOCRATS WIN SEATS (DWS PAC),D,Q,,,,,,
2022,C00425520,IOWA THIRD CONGRESSIONAL DISTRICT DEMOCRATIC CENTRAL COMMITTEE,U,Y,DEM,,IOWA THIRD CONGRESSIONAL DISTRICT DEMOCRATIC CENTRAL COMMITTEE,,,
2022,C00425546,WILL MCBRIDE FOR US SENATE,P,S,REP,,,S6FL00236,REP,S
2022,C00425603,TRAVELPORT INC. PAC,B,Q,,C,TRAVELPORT INC.,,,
2022,C00425645,"ATLAS PAC, FEDERAL",U,W,,,NONE,,,
2022,C00425686,AMERICAN CONCRETE PIPE ASSOCIATION PAC,U,Q,,T,AMERICAN CONCRETE PIPE ASSOCIATION,,,
2022,C00425751,LIBERTY TREE PAC INC,U,Q,,W,NONE,,,
2022,C00425975,"WINDSTREAM HOLDINGS II, LLC POLITICAL ACTION COMMITTEE",B,Q,,C,,,,
2022,C00426072,"GIANT EAGLE, INC. PAC",U,Q,,C,"GIANT EAGLE, INC.",,,
2022,C00426114,FARM AND RANCH LAND PROTECTION PAC,U,N,,,,,,
2022,C00426163,NEW YORK STATE  CONFERENCE OF THE INTERNATIONAL UNION OF OPERATING ENGINEERS FED VPAF (NYS CONF IUOE FED VPAF),U,Q,,L,IUOE LOCAL 463 FEDERAL PAC ACCOUNT,,,
2022,C00426205,5TH CONGRESSIONAL DISTRICT RPM,U,Y,REP,,NONE,,,
2022,C00426320,LIBERTARIAN PARTY OF INDIANA,U,Y,LIB,,"LIBERTARIAN NATIONAL COMMITTEE, INC.",,,
2022,C00426445,ABIOMED INC POLITICAL ACTION COMMITTEE (ABIOMED PAC),B,Q,,C,"ABIOMED, INC.",,,
2022,C00426494,FOR OUR REPUBLIC'S TRADITIONS FUND AKA FORT FUND,D,N,,,FORTENBERRY,,,
2022,C00426528,RI RIGHT TO LIFE FEDERAL PAC,U,N,,,,,,
2022,C00426569,WESTERN ENERGY ALLIANCE PAC,U,Q,,T,WESTERN ENERGY ALLIANCE,,,
2022,C00426775,CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,B,Q,,C,CHARTER COMMUNICATIONS INC.,,,
2022,C00426809,MADISON PAC; THE,D,Q,,,,,,
2022,C00426874,FEDERATION OF EXCHANGE ACCOMODATORS 1031 PAC,B,Q,,T,,,,
2022,C00426965,LIVABLE COMMUNITIES PAC,D,N,,,GRIJALVA,,,
2022,C00427195,SOUTHWEST BUSINESS CORPORATION PAC (SWBCPAC),U,Q,,C,,,,
2022,C00427203,PENINSULA DEMOCRATIC COALITION,U,Q,,,,,,
2022,C00427260,STANISLAUS COUNTY DEMOCRATIC CENTRAL COMMITTEE - FEDERAL,U,X,DEM,,,,,
2022,C00427344,DRAFT GORE,U,U,,,,,,
2022,C00427401,CONSERVATIVE & REPUBLICAN TOGETHER EQUALS RESULTS PAC,D,Q,,,CARTER,,,
2022,C00427427,PINNACLE BANCORP INC. PAC,U,Q,,C,,,,
2022,C00427435,MAVERICK PAC USA,U,W,,,NONE,,,
2022,C00427542,"CONSOLIDATED COMMUNICATIONS PAC,  INC. - FEDERAL",U,Q,,C,"CONSOLIDATED COMMUNICATIONS, INC.",,,
2022,C00427575,EASTERN WASHINGTON VOTERS,U,N,,,,,,
2022,C00427617,BLUE AMERICA PAC,U,Q,,,,,,
2022,C00427708,EDDIE ZAMORA FOR CONGRESS,P,H,REP,,NONE,H6TX15113,REP,H
2022,C00427773,DULLES AREA DEMOCRATS,U,N,,,,,,
2022,C00427781,ONLINE LENDERS ALLIANCE POLITICAL ACTION COMMITTEE (OLA PAC),U,Q,,M,ONLINE LENDERS ALLIANCE,,,
2022,C00427849,REPLACEMENTS LTD PAC,U,N,,C,"REPLACEMENTS, LTD.",,,
2022,C00427856,SANTA BARBARA COUNTY DEMOCRATIC CENTRAL COMMITTEE FEDERAL PAC,U,X,DEM,,NONE,,,
2022,C00428052,MAJORITY COMMITTEE PAC--MC PAC,D,Q,,,MAJORITY RISING,,,
2022,C00428094,"ALLSTREAMPAC OF ALLSTREAM BUSINESS US, LLC",B,Q,,C,,,,
2022,C00428110,"SPIRIT AEROSYSTEMS, INC. PAC",U,Q,,C,,,,
2022,C00428375,GREATER OXNARD ORGANIZATION OF DEMOCRATS (GOOD CLUB),U,N,DEM,,,,,
2022,C00428391,REPUBLIC SERVICES INC. EMPLOYEES FOR BETTER GOVT. PAC,U,Q,,C,REPUBLIC SERVICES INC.,,,
2022,C00428516,SAN DIEGO DEMOCRATIC CLUB-FEDERAL,U,X,DEM,,NONE,,,
2022,C00428557,COLOROFCHANGE PAC,U,V,,,NONE,,,
2022,C00428581,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 965 PEF,U,Q,,L,INTERNATIONAL UNION OF OPERATING ENGINEERS,,,
2022,C00428623,GOOGLE LLC NETPAC,B,Q,,C,GOOGLE LLC,,,
2022,C00428649,CT WORKING FAMILIES FEDERAL PAC D/B/A TAKE BACK CONGRESS CT,U,X,WF,,NONE,,,
2022,C00428664,GREEN SENATORIAL CAMPAIGN COMMITTEE,U,X,GRE,,GREEN PARTY OF THE UNITED STATES,,,
2022,C00428706,NORTHEAST TENNESSEE DEMOCRAT RESOURCE CENTER,U,N,,,,,,
2022,C00428839,CONSERVATIVE PRINCIPLES PAC,D,Q,,,STEVEN KING,,,
2022,C00428896,DEUTSCHE BANK AMERICAS CORP. POLITICAL ACTION COMMITTEE,B,Q,,C,DEUTSCHE BANK AMERICAS CORP.,,,
2022,C00428979,"JJF MANAGEMENT SERVICES INC. POLITICAL ACTION COMMITTEE, AKA FITZWAY FEDERAL PAC",U,N,,C,,,,
2022,C00429001,PURPOSE FINANCIAL INC. PAC,B,Q,,C,PURPOSE FINANCIAL INC.,,,
2022,C00429050,THE WESTERN UNION COMPANY POLITICAL ACTION COMMITTEE,B,Q,,C,WESTERN UNION COMPANY,,,
2022,C00429159,TAVERN LEAGUE OF WISCONSIN INC FEDERAL PAC (WIS TAV PAC),U,Q,,,,,,
2022,C00429175,MID-ATLANTIC LABORERS' POLITICAL LEAGUE - LABORERS' INTERNATIONAL UNION OF N.A.,U,Q,,L,,,,
2022,C00429217,TEXAS INTERNATIONAL PRODUCE ASSN TEX PAC,U,Q,,T,,,,
2022,C00429241,FRIENDS OF CMU,U,Q,,,NONE,,,
2022,C00429456,SANTA BARBARA WOMEN'S POLITICAL COMMITTEE (FED),U,Q,OTH,,NONE,,,
2022,C00429464,REDWOOD COAST DEMOCRATS,U,Q,DEM,,NONE,,,
2022,C00429563,VENTURA COUNTY DEMOCRATIC CENTRAL COMMITTEE,U,Y,DEM,,,,,
2022,C00429571,DEMOCRATS FOR ISRAEL,U,N,,,,,,
2022,C00429662,ENBRIDGE (U.S.) INC. POLITICAL ACTION COMMITTEE (ENBRIDGE-DCP PAC),B,Q,,C,ENBRIDGE (U.S.) INC.,,,
2022,C00429712,BRICK INDUSTRY ASSOCIATION'S BRICK PAC FOR A STRONGER AMERICA (BRICK PAC),B,Q,,T,BRICK INDUSTRY ASSOCIATION,,,
2022,C00429753,AMG VANADIUM POLITICAL ACTION COMMITTEE (AMG VANADIUM PAC) FKA METALLURG VANADIUM CORP PAC,U,N,,,,,,
2022,C00429787,UNITED FOR PROGRESS LEADERSHIP COMMITTEE,D,N,,,NONE,,,
2022,C00429852,WELLS FARGO AND COMPANY NORTH CAROLINA EMPLOYEES GOOD GOVERNMENT FUND,B,Q,,C,WELLS FARGO AND COMPANY EMPLOYEE PAC (AKA WELLS FARGO EMPLOYEE PAC),,,
2022,C00429886,EISAI INC. PAC,B,Q,,C,EISAI INC.,,,
2022,C00430066,KINECTA FEDERAL CREDIT UNION FEDERAL PAC,U,Q,,M,KINECTA FEDERAL CREDIT UNION,,,
2022,C00430108,DEMOCRATIC PARTY OF SANTA CRUZ COUNTY,U,X,DEM,,NONE,,,
2022,C00430157,"CHENIERE ENERGY, INC. PAC",U,Q,,C,CHENIERE ENERGY INC.,,,
2022,C00430256,"MOLINA HEALTHCARE, INC. PAC",B,Q,,C,MOLINA HEALTHCARE INC,,,
2022,C00430280,IMMIGRANTS' LIST,U,Q,,,NONE,,,
2022,C00430371,SOUTH DAKOTA FIRST,D,Q,,,,,,
2022,C00430397,HANGER INC. PAC,U,Q,,C,"HANGER, INC.",,,
2022,C00430413,AMERICAN CONCRETE PUMPING ASSOCIATION PAC - PUMPPAC,U,Q,,T,AMERICAN CONCRETE PUMPING ASSOCIATION PAC - PUMPPAC,,,
2022,C00430421,USAGAINSTALZHEIMER'S PAC,U,Q,,,,,,
2022,C00430439,AMERICAN SOCIETY OF APPRAISERS POLITICAL ACTION COMMITTEE,U,N,,T,,,,
2022,C00430462,BOB CORKER FOR SENATE 2018 INC,P,S,REP,,,S6TN00216,REP,S
2022,C00430579,BRAVE PAC,D,Q,,,SCOTT,,,
2022,C00430876,WORKING FOR US POLITICAL ACTION COMMITTEE INC,U,O,,,,,,
2022,C00430884,STATE AUTO EMPLOYEES FED PAC COMMITTEE OF STATE AUTOMOBILE MUTUAL INSURANCE COMPANY,U,Q,,C,STATE AUTOMOBILE MUTUAL INSURANCE COMPANY,,,
2022,C00430991,FRIENDS FOR GREGORY MEEKS,P,H,DEM,,,H8NY06048,DEM,H
2022,C00431056,BOB CASEY FOR SENATE INC,P,S,DEM,,CASEY KEYSTONE VICTORY FUND,S6PA00217,DEM,S
2022,C00431072,BAKER DONELSON BEARMAN CALDWELL & BERKOWITZ PC PAC,B,Q,,C,,,,
2022,C00431114,"KBR, INC. PAC",B,Q,,C,"KBR, INC. PAC",,,
2022,C00431122,MISSOURIANS FOR ACCOUNTABILITY AND CHANGE (MACPAC),D,Q,,,,,,
2022,C00431197,VALLEY POLITICAL ACTION COMMITTEE,B,Q,,,BUFFALO RIVER POLITICAL ACTION COMMITTEE,,,
2022,C00431262,PROGRESSIVE DEMOCRATES OF THE SANTA MONICA MOUNTAINS,U,N,DEM,,NONE,,,
2022,C00431304,GET STUFF DONE,U,N,DEM,,,S6MO00305,DEM,S
2022,C00431312,SECURITIES INDUSTRY AND FINANCIAL MARKETS ASSOCIATION POLITICAL ACTION COMMITTEE,B,Q,,T,,,,
2022,C00431353,KLOBUCHAR FOR MINNESOTA,P,S,DFL,,THE KLOBUCHAR VICTORY COMMITTEE,S6MN00267,DFL,S
2022,C00431361,TEACHERS INSURANCE ANNUITY ASSOCIATION OF AMERICA PAC (TIAA PAC),B,Q,,W,TEACHERS INSURANCE ANNUITY ASSOCIATION OF AMERICA,,,
2022,C00431403,VOTE TO ELECT REPUBLICANS NOW PAC (VERN PAC),D,Q,,,VERNON BUCHANAN,,,
2022,C00431429,MVP HEALTH CARE INC. FEDERAL PAC,U,Q,,C,MVP HEALTH CARE INC.,,,
2022,C00431460,LOCAL 94-94A-94B IUOE POLITICAL ACTION COMMITTEE,U,Q,,L,,,,
2022,C00431478,GIVING WILLINGLY EMPOWERING NATIONALLY (GWEN) PAC,D,Q,,,,,,
2022,C00431544,"DUNKIN' BRANDS, INC, POLITICAL ACTION COMMITTEE (DUNKIN' PAC)",B,Q,,C,"DUNKIN' BRANDS, INC.",,,
2022,C00431601,OCEANS PAC,D,Q,,,WHITEHOUSE,,,
2022,C00431643,HILLSBOROUGH COUNTY REPUBLICAN EXECUTIVE COMMITTEE,U,Y,REP,,,,,
2022,C00431858,STEPTOE AND JOHNSON LLP POLITICAL ACTION COMMITTEE,B,Q,,,NONE,,,
2022,C00431874,FOLLOW THE NORTH STAR FUND,D,Q,,,,,,
2022,C00431924,KIDNEY CARE PARTNERS POLITICAL ACTION COMMITTEE,U,Q,,,NONE,,,
2022,C00431932,OVINTIV USA INC. PAC,B,Q,,C,OVINTIV USA INC.,,,
2022,C00431957,AMERICAN HERBAL PRODUCTS ASSOCIATION PAC,U,Q,,T,AMERICAN HERBAL PRODUCTS ASSOCIATION,,,
2022,C00432096,KEYSTONE ALLIANCE POLITICAL ACTION COMMITTEE,U,Q,,,NONE,,,
2022,C00432104,GREAT AMERICAN FUND,D,Q,,,,,,
2022,C00432237,LIBERTY LANE SERVICE COMPANY PAC,U,N,,C,,,,
2022,C00432252,REGIONS FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,B,Q,,C,REGIONS FINANCIAL CORPORATION,,,
2022,C00432260,CLUB FOR GROWTH PAC,U,Q,,M,CLUB FOR GROWTH,,,
2022,C00432393,CRUISE LINES INTERNATIONAL ASSOCIATION PAC (CLIA PAC),B,Q,,T,,,,
2022,C00432401,BEN NELSON 2012,P,S,DEM,,,S6NE00095,DEM,S
2022,C00432419,HSP DIRECT LLC PAC HSP PAC,U,N,,C,,,,
2022,C00432526,TURKISH COALITON USA PAC (TC-USA PAC),U,Q,NAT,,NONE,,,
2022,C00432534,COMMUNITY FINANCIAL SERVICES ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE,B,Q,,T,,,,
2022,C00432617,GENERATION BLUE,D,Q,,,,,,
2022,C00432740,INTEGRIGATED REVIVAL,P,P,IND,,,,,
2022,C00432757,NATIONAL ASSOCIATION OF DISABILITY REPRESENTATIVES PAC (NADR PAC),U,Q,,M,NATIONAL ASSOCIATION OF DISABILITY REPRESENTATIVES,,,
2022,C00432765,SILK PAC,D,Q,,,,,,
2022,C00432815,LOCAL 399 INTERNATIONAL UNION OF OPERATING ENGINEERS FEDERAL PAC (LOCAL 399 IUOE FED PAC),U,Q,,L,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 399,,,
2022,C00432823,AMERICAN COLLEGE OF RHEUMATOLOGY (RHEUMPAC),B,Q,,M,,,,
2022,C00432831,WUENSCHE FOR PRESIDENT INC,P,P,,,,P80003817,REP,P
2022,C00432856,AM GENERAL LLC POLITICAL ACTION COMMITTEE (AM GENERAL PAC),B,Q,,C,,,,
2022,C00432930,FISCAL LEADERSHIP AND KNOWING ECONOMICS PAC,D,Q,,,,,,
2022,C00432963,"AMERICAN ROLL-ON ROLL-OFF CARRIER GROUP, INC. FREEDOM PAC / ARC FREEDOM PAC",U,Q,,C,"AMERICAN ROLL-ON ROLL-OFF CARRIER GROUP, INC.",,,
2022,C00433060,REPUBLICAN GOVERNANCE GROUP/TUESDAY GROUP PAC,U,Q,,,NONE,,,
2022,C00433219,FUND FOR THE MAJORITY PAC,D,Q,,,,,,
2022,C00433227,PRESENTEPACPLUS,U,V,,,,,,
2022,C00433318,PLACER COUNTY DEMOCRATIC CENTRAL COMMITTEE,U,N,DEM,,,,,
2022,C00433391,PINGREE FOR CONGRESS,P,H,DEM,,NONE,H8ME01120,DEM,H
2022,C00433482,TE CONNECTIVITY CORPORATION POLITICAL ACTION COMMITTEE TEPAC,B,Q,,C,TE CONNECTIVITY CORPORATION,,,
2022,C00433524,DUNCAN D. HUNTER FOR CONGRESS,P,H,REP,,HUNTER VICTORY FUND,H8CA52052,REP,H
2022,C00433664,NEW DEMOCRATIC CENTURY PAC,U,N,,,,,,
2022,C00433672,TRANSYSTEMS CORPORATION PAC,U,Q,,,,,,
2022,C00433680,TREASURE STATE PAC,D,Q,,,TESTER,,,
2022,C00433730,LYNN PAC,U,Q,REP,,,H8KS02090,REP,H
2022,C00433805,CHECKSMART FINANCIAL LLC (CCFI LLC) POLITICAL ACTION COMMITTEE,U,Q,,C,,,,
2022,C00433896,LATINA SOL PAC,D,N,,,SOLIS,,,
2022,C00433904,EXCELLENCE IN HEALTHCARE EDUCATION PAC,U,N,,,,,,
2022,C00433912,ARCH CAPITAL GROUP (US) INC. POLITICAL ACTION COMMITTEE,U,Q,,C,ARCH CAPITAL GROUP (US) INC.,,,
2022,C00434076,OPERATING ENGINEERS LOCAL 478 POLITICAL ACTION COMMITTEE (OE478PAC),U,Q,,L,IUOE MEMBERSHIP,,,
2022,C00434191,HIMES FOR CONGRESS,P,H,DEM,,,H8CT04172,DEM,H
2022,C00434233,NEXION HEALTH FUND FOR QUALITY LONG TERM CARE INC,U,Q,,C,"NEXION HEALTH, INC.",,,
2022,C00434563,MARTIN HEINRICH FOR SENATE,P,S,DEM,,HEINRICH VICTORY FUND,S2NM00088,DEM,S
2022,C00434571,RICHARDSON FOR CONGRESS,P,H,DEM,,NONE,H8CA37137,DEM,H
2022,C00434696,ILLINOIS ASSOCIATION OF REALTORS FEDERAL PAC,P,N,,T,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,,,
2022,C00434811,TEVA PHARMACEUTICALS USA INC. POLITICAL ACTION COMMITTEE (TEVA PAC),B,Q,,C,TEVA PHARMACEUTICALS USA INC.,,,
2022,C00435024,CENTER FOR SPORTFISHING POLICY POLITICAL ACTION COMMITTEE AKA CENTER PAC,B,Q,,,,,,
2022,C00435099,BILL FOSTER FOR CONGRESS,P,H,DEM,,NEW DEM FUND TO PROTECT THE MAJORITY,H8IL14067,DEM,H
2022,C00435198,DAILEY FOR CONGRESS,P,H,REP,,NE-OH CONGRESSIONAL VICTORY FUND,H8OH18088,REP,H
2022,C00435321,NUSTAR ENERGY L.P. (NUSTAR PAC),U,Q,,C,NUSTAR ENERGY L.P.,,,
2022,C00435602,LENOVO (UNITED STATES) INC. NON-PARTISAN CMTE FOR GOOD GOVT (LENOVOPAC),B,N,,C,LENOVO (UNITED STATES) INC. NON-PARTISAN CMTE FOR GOOD GOVT (LENOVOPAC),,,
2022,C00435636,"COMITE PIERLUISI, INC.",P,H,DEM,,NONE,H8PR00062,DEM,H
2022,C00435651,PIEDMONT TRIAD ANESTHESIA P A FEDERAL PAC,U,N,,C,"PIEDMONT TRIAD ANESTHESIA, P.A.",,,
2022,C00435685,SCHURING FOR CONGRESS COMMITTEE,P,H,REP,,NONE,H8OH16066,REP,H
2022,C00435735,"TELEVISAUNIVISION, INC. EMPLOYEE POLITICAL ACTION COMMITTEE",B,Q,,C,"TELEVISAUNIVISION, INC.",,,
2022,C00435818,YOUNG VOTERS,U,O,,,NONE,,,
2022,C00435834,LAUZEN FOR CONGRESS,P,H,NAT,,,H8IL14075,REP,H
2022,C00435909,UNIGROUP INC. POLITICAL ACTION COMMITTEE,U,Q,,V,,,,
2022,C00435933,AMERICAN ACADEMY OF NEUROLOGY BRAINPAC,B,Q,,T,,,,
2022,C00435974,ANDY HARRIS FOR CONGRESS,P,H,REP,,ROSENDALE HARRIS 2022,H8MD01094,REP,H
2022,C00435982,DUPAGE MEDICAL GROUP LTD PAC,U,Q,,C,,,,
2022,C00435990,MESSER CONSTRUCTION CO PAC,U,Q,,C,MESSER CONSTRUCTION CO,,,
2022,C00436022,MODERATE DEMOCRATS PAC,B,Q,,,,,,
2022,C00436048,ALABAMA FORESTRY ASSOCIATION INC FEDERAL PAC AKA ALAFORESTRY FEDPAC,U,N,,T,ALABAMA FORESTRY ASSOCIATION INC,,,
2022,C00436055,SOUTH DAKOTA BANKERS ASSOCIATION PUBLIC AFFAIRS COMMITTEE (SDBANKPAC),U,Q,,T,SOUTH DAKOTA BANKERS ASSOCIATION PUBLIC AFFAIRS COMMITTEE (SDBANKPAC),,,
2022,C00436097,SUNRISE MEDICAL (US) LLC POLITICAL ACTION COMMITTEE,U,N,,C,,,,
2022,C00436188,ALLIANCE FOR RETIRED AMERICANS POLITICAL ACTION FUND,B,Q,,M,ALLIANCE FOR RETIRED AMERICANS,,,
2022,C00436238,ERICKSON LIVING FEDERAL PAC,B,N,,C,,,,
2022,C00436360,"AMEDISYS, INC. POLITICAL ACTION COMMITTEE",U,Q,,C,AMEDISYS INC.,,,
2022,C00436378,UNGER FOR CONGRESS,P,H,DEM,,,H8WV02073,DEM,H
2022,C00436386,FRIENDS OF JOHN BARRASSO,P,S,REP,,,S6WY00068,REP,S
2022,C00436485,COMMITTEE ON PIPE AND TUBE IMPORTS FEDERAL PAC,B,N,,T,COMMITTEE ON PIPE AND TUBE IMPORTS FEDERAL PAC,,,
2022,C00436675,CITIZENS FOR THE REPUBLIC PAC,U,N,,,,,,
2022,C00436899,AMERICAN INCOME LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,U,Q,,C,AMERICAN INCOME LIFE INSURANCE COMPANY,,,
2022,C00436998,WYDEN FOR OREGON,J,N,,,NONE,S6OR00110,DEM,S
2022,C00437053,BLACK REPUBLICAN PAC,U,Q,,,NONE,,,
2022,C00437061,FREEDOM AND SECURITY PAC,D,Q,,,,,,
2022,C00437079,WESTCHESTER-PLAYA DEMOCRATIC CLUB,U,Q,DEM,,,,,
2022,C00437244,INVENERGY LLC PAC,U,Q,,C,INVENERGY LLC,,,
2022,C00437277,JEFF MERKLEY FOR OREGON,P,S,DEM,,PROGRESS FOR OREGON,S8OR00207,DEM,S
2022,C00437376,LEGACY POLITICAL FUND,U,W,,,NONE,,,
2022,C00437467,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16 FEDERAL PAC,U,Q,,L,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16,,,
2022,C00437475,TRUMBULL DEMOCRATIC WOMEN'S CAUCUS (TRUMBULL DWC),U,N,,M,OHIO DEMOCRATIC WOMEN'S CAUCUS,,,
2022,C00437491,"IDEMIA IDENTITY & SECURITY USA, LLC POLITICAL ACTION COMMITTEE",B,Q,,C,"IDEMIA IDENTITY & SECURITY USA, LLC",,,
2022,C00437517,UNITED MOTORCOACH ASSOCIATION POLITICAL ACTION COMMITTEE: AKA MOTORCOACH TRAVEL PAC,U,Q,,T,UNITED MOTORCOACH ASSOCIATION,,,
2022,C00437525,TEXAS SPINE AND JOINT LTD PAC,U,Q,,W,,,,
2022,C00437533,SCHNITZER INVESTMENT CORP PAC,U,N,NAT,C,,,,
2022,C00437566,ELBIT SYSTEMS OF AMERICA LLC POLITICAL ACTION COMMITTEE,B,Q,,C,ELBIT SYSTEMS OF AMERICA LLC,,,
2022,C00437756,SCHOCK FOR CONGRESS,P,H,REP,,SCHOCK VICTORY COMMITTEE,H8IL18043,REP,H
2022,C00437798,HEARPAC OF HEARING INDUSTRIES ASSOCIATION,B,Q,,T,HEARING INDUSTRIES ASSOCIATION,,,
2022,C00437889,PETERS FOR MICHIGAN,P,S,DEM,,PETERS LEADERSHIP FUND,S4MI00355,DEM,S
2022,C00437913,OLSON FOR CONGRESS COMMITTEE,P,H,REP,,,H8TX22107,REP,H
2022,C00438002,LATHROP & GAGE LLP POLITICAL ACTION COMMITTEE,U,Q,,,NONE,,,
2022,C00438028,MARIPOSA COUNTY DEMOCRATIC CENTRAL COMMITTEE,U,X,DEM,,NONE,,,
2022,C00438051,DISCOVER FINANCIAL SERVICES POLITICAL ACTION COMMITTEE,B,Q,,C,DISCOVER FINANCIAL SERVICES,,,
2022,C00438291,DENALI LEADERSHIP PAC,D,Q,,,MURKOWSKI,,,
2022,C00438358,AMSTED INDUSTRIES INCORPORATED PAC,B,Q,,C,AMSTED INDUSTRIES INCORPORATED,,,
2022,C00438481,COLE COMBINED COMMITTEE,J,N,,M,COLE PAC/NRCC,H2OK04055,REP,H
2022,C00438515,DEMOCRATIC CLUB OF THE MONTEREY PENINSULA FEDERAL,U,Q,,,,,,
2022,C00438697,LATTA FOR CONGRESS,P,H,REP,,LATTA VICTORY FUND,H8OH05036,REP,H
2022,C00438713,FRIENDS OF MARK WARNER,P,S,DEM,,ONE VIRGINIA PAC,S6VA00093,DEM,S
2022,C00438721,WE THE PEOPLE PAC,D,Q,,,ALLYSON Y. SCHWARTZ,,,
2022,C00438747,LIFE AND LIBERTY PAC INC,U,Q,,,NONE,,,
2022,C00438754,ENERGY TRANSFER EMPLOYEE MANAGEMENT COMPANY PAC (ENERGY TRANSFER PAC),B,Q,,C,ENERGY TRANSFER EMPLOYEE MANAGEMENT COMPANY,,,
2022,C00438978,IOWA RENEWABLE FUELS ASSOCIATION PAC - IRFA PAC,U,Q,,T,IOWA RENEWABLE FUELS ASSOCIATION,,,
2022,C00439216,ENTERTAINMENT SOFTWARE ASSOCIATION PAC (ESA PAC),B,Q,,T,ENTERTAINMENT SOFTWARE ASSOCIATION,,,
2022,C00439265,OHIO POULTRY ASSOCIATION POLITICAL ACTION COMMITTEE,U,Q,,T,OHIO POULTRY ASSOCIATION POLITICAL ACTION COMMITTEE,,,
2022,C00439323,REPUBLIC NATIONAL DISTRIBUTING COMPANY POLITICAL ACTION COMMITTEE,U,N,,C,REPUBLIC NATIONAL DISTRIBUTING COMPANY POLITICAL ACTION COMMITTEE,,,
2022,C00439398,TEXAS FIRST PAC,D,Q,,,,,,
2022,C00439521,AMERICAN SECURITY PAC,D,Q,,,MIKE ROGERS VICTORY,,,
2022,C00439646,DEMOCRATS OF ORANGE COUNTY POLITICAL ACTION COMMITTEE (DEMOC PAC),U,Q,,,NONE,,,
2022,C00439984,OJAI VALLEY DEMOCRATIC CLUB,U,X,DEM,,,,,
2022,C00439992,KEYSTONE AMERICA PAC,D,Q,,,,,,
2022,C00440032,PROMOTING OUR REPUBLICAN TEAM PAC,D,Q,,,,,,
2022,C00440115,STEVE AUSTRIA FOR CONGRESS,P,H,REP,,NONE,H8OH07065,REP,H
2022,C00440347,INDIANA MANUFACTURERS ASSOCIATION PAC,U,N,,T,,,,
2022,C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,P,S,REP,,THE VICTORY CLUB,S8ID00092,UNK,S
2022,C00440453,GAINWELL HOLDING CORP. POLITICAL ACTION COMMITTEE (GAINWELL PAC),B,Q,,C,GAINWELL HOLDING CORP.,,,
2022,C00440644,SAN FRANCISCO REPUBLICAN COUNTY CENTRAL COMMITTEE,U,X,REP,,CALIFORNIA REPUBLICAN PARTY-FEDERAL,,,
2022,C00440651,DENBURY INC POLITICAL COMMITTEE,U,Q,,C,NONE,,,
2022,C00440826,INVESTMENT ADVISER ASSOCIATION POLITICAL ACTION COMMITTEE (IAA-PAC),U,Q,,T,INVESTMENT ADVISER ASSOCIATION POLITICAL ACTION COMMITTEE (IAA-PAC),,,
2022,C00441014,ROB WITTMAN FOR CONGRESS,P,H,REP,,WITTMAN VICTORY COMMITTEE,H8VA01147,REP,H
2022,C00441089,GLANBIA FOODS INC PAC,U,N,,C,,,,
2022,C00441311,"CNG HOLDINGS, INC. PAC",B,Q,,C,"CNG HOLDINGS, INC.",,,
2022,C00441352,STIVERS FOR CONGRESS,P,H,REP,,,H8OH15076,REP,H
2022,C00441568,GOOOH NATIONAL COMMITTEE,U,Q,,,,,,
2022,C00441667,RON HOOD FOR CONGRESS,A,H,REP,,,,,
